class,rank,num_true,num_models,acc_percent,image_path
iron_for_clothes,9275,208,1023,20.332,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/5931b2631971401.png"
iron_for_clothes,1928,967,1023,94.526,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/3e5c43e55aa0491.png"
iron_for_clothes,1880,970,1023,94.819,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/ea590e37019f418.png"
iron_for_clothes,3295,870,1023,85.044,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/7b14b1287988450.png"
iron_for_clothes,9191,216,1023,21.114,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/b75be8a414514ea.png"
iron_for_clothes,1097,1004,1023,98.143,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/a4fa966fb4b243a.png"
iron_for_clothes,2163,955,1023,93.353,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/6c7fee0e74d94c6.png"
iron_for_clothes,3304,869,1023,84.946,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/f870a923cdf0433.png"
iron_for_clothes,5146,667,1023,65.200,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/73b7a11e7699431.png"
iron_for_clothes,2002,963,1023,94.135,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/ab2b8d27d80349a.png"
iron_for_clothes,3406,860,1023,84.066,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/e909e4a0e6a7433.png"
iron_for_clothes,2113,958,1023,93.646,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/c86aba909206429.png"
iron_for_clothes,4417,756,1023,73.900,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/e5a3e1d97c5242f.png"
iron_for_clothes,2820,911,1023,89.052,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/b9bd6225c926412.png"
iron_for_clothes,1605,983,1023,96.090,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/47a2d2dc37e7462.png"
iron_for_clothes,2571,929,1023,90.811,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/c10e629863c14d8.png"
iron_for_clothes,3740,827,1023,80.841,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/fb1cd15bcfca429.png"
iron_for_clothes,6322,526,1023,51.417,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/92d25d92cb2e415.png"
iron_for_clothes,6612,488,1023,47.703,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/455208b78a5d4a5.png"
iron_for_clothes,6774,471,1023,46.041,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/8281498f01b9476.png"
iron_for_clothes,6473,506,1023,49.462,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/2ca7a78c9cca415.png"
iron_for_clothes,1214,1000,1023,97.752,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/6df7ff5c6caa49f.png"
iron_for_clothes,10700,114,1023,11.144,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/4ed847daaa2340c.png"
iron_for_clothes,6186,543,1023,53.079,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/b10e49af5aab424.png"
iron_for_clothes,2865,907,1023,88.661,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/310bcdde0baa49f.png"
iron_for_clothes,5330,645,1023,63.050,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/f1afb02668084c9.png"
iron_for_clothes,4798,710,1023,69.404,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/a4966b12c91e4b6.png"
iron_for_clothes,1293,997,1023,97.458,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/15498e9f189549c.png"
iron_for_clothes,3309,869,1023,84.946,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/cbf363b8e646493.png"
iron_for_clothes,10517,124,1023,12.121,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/22df72611d694a8.png"
iron_for_clothes,1846,972,1023,95.015,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/803f4619c6fe421.png"
iron_for_clothes,5353,642,1023,62.757,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/5d7738d024b3460.png"
iron_for_clothes,13065,33,1023,3.226,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/cfcb83e722ed480.png"
iron_for_clothes,6499,502,1023,49.071,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/ad2aec65256a483.png"
iron_for_clothes,5593,612,1023,59.824,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/370796478b594de.png"
iron_for_clothes,8348,294,1023,28.739,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/aa18f42193b9415.png"
iron_for_clothes,6744,473,1023,46.237,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/201cfa287e2e473.png"
iron_for_clothes,6067,555,1023,54.252,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/13706ed884d74bf.png"
iron_for_clothes,2232,950,1023,92.864,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/990c5d3595c0488.png"
iron_for_clothes,3101,889,1023,86.901,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/533f3a27d3d2440.png"
iron_for_clothes,4867,703,1023,68.719,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/cdf158b7db06467.png"
iron_for_clothes,5417,635,1023,62.072,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/4b812662c5414ae.png"
iron_for_clothes,7529,380,1023,37.146,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/dc977d6b5b814bd.png"
iron_for_clothes,491,1019,1023,99.609,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/60495fd43b9049e.png"
iron_for_clothes,9546,186,1023,18.182,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/1f0297e1bd30469.png"
iron_for_clothes,2233,950,1023,92.864,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/d00a15caab1c406.png"
iron_for_clothes,4730,719,1023,70.283,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/ba9038cec86f4f2.png"
iron_for_clothes,3835,817,1023,79.863,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/bfb2d27a93fc435.png"
iron_for_clothes,3693,831,1023,81.232,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/379d0d3262a6453.png"
iron_for_clothes,423,1020,1023,99.707,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/e142f745c718442.png"
iron_for_clothes,3663,834,1023,81.525,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/1259e09ba188400.png"
iron_for_clothes,9202,214,1023,20.919,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/c50b74bf51dd40f.png"
iron_for_clothes,2460,935,1023,91.398,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/f2aec753f6d24b3.png"
iron_for_clothes,789,1013,1023,99.022,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/d8841d02070a48a.png"
iron_for_clothes,4641,730,1023,71.359,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/d799bac9ede04fa.png"
iron_for_clothes,3642,836,1023,81.720,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/a36f42faf628437.png"
iron_for_clothes,2125,957,1023,93.548,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/2bfef97363df4df.png"
iron_for_clothes,4481,747,1023,73.021,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/c990bef7cd24435.png"
iron_for_clothes,419,1020,1023,99.707,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/07e4fc1b61224a0.png"
iron_for_clothes,12518,46,1023,4.497,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/d38ed729c7fc4ee.png"
iron_for_clothes,5365,641,1023,62.659,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/3a16a66e3a834be.png"
iron_for_clothes,2488,933,1023,91.202,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/45dce4ff025e42a.png"
iron_for_clothes,2841,910,1023,88.954,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/7446338f2cc44a1.png"
iron_for_clothes,8144,313,1023,30.596,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/f8952cdbf63b4e9.png"
iron_for_clothes,6042,558,1023,54.545,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/89086e0b4a85464.png"
iron_for_clothes,1640,982,1023,95.992,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/83d411aedcec4ca.png"
iron_for_clothes,2979,899,1023,87.879,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/3df090607596495.png"
iron_for_clothes,992,1008,1023,98.534,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/750ce78e49e046f.png"
iron_for_clothes,2726,917,1023,89.638,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/7b0fa6bbce7049c.png"
iron_for_clothes,4205,779,1023,76.149,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/7744fa90389547d.png"
iron_for_clothes,3247,876,1023,85.630,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/451339759535440.png"
iron_for_clothes,7238,414,1023,40.469,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/073f218c48e54b6.png"
iron_for_clothes,3349,865,1023,84.555,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/f11cc264236f49c.png"
iron_for_clothes,2817,911,1023,89.052,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/66b36f55a34a4d2.png"
iron_for_clothes,4691,724,1023,70.772,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/5a57d92210694c4.png"
iron_for_clothes,57,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/f2646b8d69eb4ce.png"
iron_for_clothes,4302,768,1023,75.073,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/e3be36a3ab2e4a2.png"
iron_for_clothes,3345,866,1023,84.653,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/2a38c49932ea446.png"
iron_for_clothes,1314,997,1023,97.458,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/1f60557ae1f24e6.png"
iron_for_clothes,869,1011,1023,98.827,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/b043898cfd7b4cb.png"
iron_for_clothes,3949,805,1023,78.690,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/767edd5bb083473.png"
iron_for_clothes,127,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/81eb385542a94fc.png"
iron_for_clothes,2430,937,1023,91.593,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/88f6a186013d4fb.png"
iron_for_clothes,7037,436,1023,42.620,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/iron_for_clothes/ffe2a27390a849d.png"
